Image,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,Label
40_13.jpg,130.5628823529412,1392.24245593377,136.0,142.0,-0.7672391148744283,3.494528218807542,0.008445122687855095,4.991203761599171,0.0,238.0,0.08932020785329954,77.0,110.0,155.0,172.0,95.0,wet
40_14.jpg,129.7906405228758,1522.878771357071,134.0,143.0,-0.7081185259731256,3.240418568462555,0.007703439724037763,5.0392071345889695,0.0,228.0,0.08918853359653438,75.0,107.0,158.0,176.0,101.0,wet
40_15.jpg,130.66425163398694,1544.263217433686,135.0,157.0,-0.5465938147026985,3.0035432878373984,0.007479734418386096,5.0705645722873856,0.0,249.0,0.08892217950452837,76.0,106.0,159.0,176.0,100.0,wet
40_16.jpg,128.30240849673203,2072.614734170629,133.0,140.0,-0.4029217108118824,2.3984090519895584,0.006208363385877227,5.1989213085223405,0.0,233.0,0.08988578413915387,61.0,96.0,163.0,185.0,124.0,wet
40_17.jpg,132.63753921568627,1577.8407959413753,136.0,147.0,-0.48217603323417296,2.8912513908193707,0.007241132491776664,5.0844755528888985,0.0,237.0,0.08792310124757965,78.0,106.0,161.0,182.0,104.0,wet
40_18.jpg,131.77514379084968,1293.8017737548762,137.0,148.0,-0.8153790477159066,3.64707575552901,0.008658421589986753,4.954500206569258,0.0,230.0,0.08882327557385968,82.0,112.0,156.0,173.0,91.0,wet
40_19.jpg,127.83343464052287,1503.230698511714,131.0,127.0,-0.5067701916871594,3.0545510887256087,0.007549181383228674,5.062885492234608,0.0,239.0,0.08953466027448344,74.0,104.0,155.0,174.0,100.0,wet
40_2.jpg,132.6448954248366,1767.9890966188646,135.0,140.0,-0.39532638645886287,2.837789748757362,0.006809400358836346,5.149332282964421,0.0,241.0,0.08759440008157829,75.0,105.0,162.0,184.0,109.0,wet
40_20.jpg,127.84979084967321,1771.5032961143154,131.0,141.0,-0.408188775675763,2.5649234797199236,0.006685552714767823,5.133920112439249,0.0,229.0,0.08952320583548966,69.0,98.0,160.0,180.0,111.0,wet
40_21.jpg,131.25173529411765,1046.4173241824165,136.0,149.0,-0.8780946145097098,3.7667071087904684,0.009693454526036998,4.84116036769657,0.0,211.0,0.08885142557207208,87.0,113.0,154.0,167.0,80.0,wet
40_22.jpg,127.88253267973856,1825.5098537080858,129.0,125.0,-0.29959273404392106,2.607652951399897,0.006547531590413945,5.163847040160622,0.0,238.0,0.08881444911670924,70.0,99.0,159.0,184.0,114.0,wet
40_23.jpg,133.07548039215686,1631.6748947951185,135.0,142.0,-0.4076044419792449,2.9700442136391776,0.007192346042120553,5.106346091528234,0.0,234.0,0.08731097572883188,78.0,108.0,160.0,184.0,106.0,wet
40_24.jpg,129.778022875817,1365.7046583977353,135.0,147.0,-0.6609000054092795,3.131295359374369,0.00805482451193985,4.993240345558263,0.0,228.0,0.08952941169199566,78.0,106.0,156.0,173.0,95.0,wet
40_25.jpg,133.90788235294116,1330.3548841021686,135.0,135.0,-0.34788661818056865,3.20688482771509,0.008022617668418122,5.017675246839894,0.0,245.0,0.08676823077522927,86.0,111.0,158.0,179.0,93.0,wet
40_26.jpg,130.65970588235294,1331.5045609903436,134.0,142.0,-0.5519930215190872,3.122915372964309,0.008094072493485406,4.998908128069426,0.0,243.0,0.08859530812975504,80.0,108.0,156.0,175.0,95.0,wet
40_27.jpg,133.41890522875815,1499.6143162097385,138.0,149.0,-0.6710219690872528,3.1806613519545692,0.007766185825964379,5.041423834522649,0.0,235.0,0.0880485423286071,78.0,110.0,161.0,178.0,100.0,wet
40_28.jpg,129.6406405228758,1689.3610921721408,130.0,126.0,-0.3021522624205581,2.796721222659534,0.006962483275663208,5.126913106504958,0.0,238.0,0.08794891945153169,74.0,104.0,158.0,184.0,110.0,wet
40_29.jpg,133.30524509803922,1672.2387111973699,135.0,136.0,-0.39445838874945044,2.829781461961406,0.0069678106924687105,5.118451833286772,0.0,242.0,0.08716048667160174,78.0,107.0,163.0,185.0,107.0,wet
40_3.jpg,131.16485294117646,1546.0635600322848,134.0,134.0,-0.5188467781477849,2.9752116222322122,0.007396205198855145,5.07015468475926,0.0,241.0,0.08825410651725157,76.0,107.0,159.0,179.0,103.0,wet
40_30.jpg,127.37006209150326,1131.8395189524585,129.0,126.0,-0.6243764675189261,3.8225837263462616,0.009276174783203032,4.9092304588609945,0.0,236.0,0.0891717920608458,84.0,109.0,148.0,167.0,83.0,wet
40_31.jpg,130.57077124183007,1304.2477089582035,135.0,149.0,-0.7096646951049531,3.5645613877285,0.008521056025460291,4.973884423667188,0.0,229.0,0.08898584214611704,81.0,110.0,155.0,171.0,90.0,wet
40_32.jpg,133.5912679738562,1278.3836252374551,136.0,134.0,-0.6303079561069719,3.4552516548786367,0.008354467192105601,4.972241024713209,0.0,238.0,0.0872954046066307,87.0,112.0,159.0,177.0,90.0,wet
40_33.jpg,128.2349379084967,1646.6231576447572,132.0,134.0,-0.5375336081437684,2.940242887006635,0.0071414149045239085,5.094724592433394,0.0,242.0,0.08959434519533385,73.0,102.0,157.0,178.0,105.0,wet
40_34.jpg,128.0914183006536,1529.0968967162903,131.0,133.0,-0.43396420236550665,2.993643599564322,0.007456499594173186,5.07554651598352,0.0,242.0,0.08935433219573614,74.0,104.0,156.0,174.0,100.0,wet
40_35.jpg,130.04302614379083,1804.1019081573602,131.0,127.0,-0.24570371320945555,2.8785050488798256,0.006750931735657225,5.168400126780265,0.0,250.0,0.08801335589963959,74.0,102.0,159.0,184.0,110.0,wet
40_36.jpg,132.18610784313722,1490.4674342238634,134.0,132.0,-0.49008967056196745,3.1905642432752757,0.007606097526592337,5.062618818430645,0.0,243.0,0.0875722652831798,81.0,108.0,159.0,178.0,97.0,wet
40_37.jpg,128.67638235294118,1532.534319496057,128.0,128.0,-0.25353775361531133,2.7803870463898814,0.00722606721773677,5.079999982725102,0.0,238.0,0.08792373776838747,79.0,102.0,157.0,180.0,101.0,wet
40_38.jpg,126.506022875817,1539.0667107466272,130.0,156.0,-0.5526972266824957,2.905448748430255,0.007418541992396087,5.061575747278518,0.0,226.0,0.09012815352027756,72.0,101.0,156.0,173.0,101.0,wet
40_39.jpg,129.2913562091503,1328.9470094302453,133.0,136.0,-0.620802575243524,3.4088506987304306,0.008282326626511172,4.993893494527288,0.0,243.0,0.08919824907718467,80.0,108.0,154.0,171.0,91.0,wet
40_4.jpg,131.962022875817,1331.8467393647495,135.0,149.0,-0.5556730513835394,3.1587123785092666,0.00802864317142979,5.000218133541133,0.0,230.0,0.08804768057819388,82.0,109.0,157.0,176.0,94.0,wet
40_40.jpg,130.23484967320263,1449.2203988443362,133.0,126.0,-0.5046147599094293,3.178985247836978,0.007744008842752784,5.047414008187147,0.0,241.0,0.08855204750195031,79.0,107.0,157.0,175.0,96.0,wet
40_5.jpg,126.10698039215686,1473.0374133798555,129.0,134.0,-0.410435239747727,2.9078228655565104,0.007463299585629462,5.059598821897802,0.0,229.0,0.09006493261737746,74.0,101.0,153.0,173.0,99.0,wet
40_6.jpg,133.08489869281044,1756.485659244936,137.0,148.0,-0.4750897805963029,2.880129029432481,0.006907779230210604,5.139236362854366,0.0,254.0,0.08794912139307914,74.0,107.0,163.0,184.0,110.0,wet
40_7.jpg,125.52054901960784,1713.0279694744609,129.0,133.0,-0.4610463685188742,2.7697611406746425,0.006924847366397542,5.122345088272257,0.0,255.0,0.09048571552874835,67.0,98.0,156.0,176.0,109.0,wet
40_8.jpg,129.9835,1770.2453268568615,135.0,162.0,-0.6123005128172704,2.839079927918121,0.006986921846298433,5.109732324135715,0.0,228.0,0.08938788414392788,70.0,103.0,162.0,180.0,110.0,wet
40_9.jpg,132.98884313725492,2005.6941594420043,134.0,134.0,-0.32626011940997623,2.646152332554614,0.006281308150711264,5.205891542048427,0.0,246.0,0.08704366945160244,72.0,103.0,165.0,191.0,119.0,wet
48_1.jpg,117.94068942144759,1568.4115867780363,119.0,122.0,-0.23711719594431901,2.6327731825451837,0.007142430219322278,5.092329201441126,0.0,255.0,0.09249320288144727,63.0,91.0,147.0,168.0,105.0,wet
48_10.jpg,116.36730961026386,1447.2221066674138,120.0,140.0,-0.3532926776176407,2.610989308430226,0.007534852579240237,5.0412182186291465,0.0,255.0,0.09413684295694257,62.0,90.0,144.0,162.0,100.0,wet
48_11.jpg,118.4908172355362,1496.9190648078347,122.0,140.0,-0.3523880454752014,2.7006383829881884,0.007447189529591895,5.063408185155325,0.0,255.0,0.0932170211572706,64.0,93.0,146.0,165.0,101.0,wet
48_12.jpg,120.88702348099734,1566.2047728897276,122.0,122.0,-0.18684824260322797,2.719775647032081,0.007187488784196056,5.099288043092341,0.0,255.0,0.09136928595916269,67.0,94.0,148.0,170.0,103.0,wet
48_13.jpg,120.87762769305255,1531.7069563190364,123.0,122.0,-0.2704777920712743,2.6035320639247215,0.007229478714909284,5.080315792269803,0.0,255.0,0.09175011718936016,66.0,94.0,149.0,170.0,104.0,wet
48_14.jpg,116.64000435729848,1524.8999848333924,116.0,122.0,-0.038328227871793456,2.793177581820666,0.007358196657154302,5.086680085121044,0.0,253.0,0.09233821340812629,66.0,91.0,142.0,168.0,102.0,wet
48_15.jpg,116.66022319051078,1437.9595985202002,119.0,122.0,-0.38519277933194535,2.6687115000669075,0.007566331752510274,5.037951461780758,0.0,238.0,0.09350841114731415,63.0,91.0,145.0,163.0,100.0,wet
48_16.jpg,117.57899249576373,1678.8935891656106,119.0,122.0,-0.1803744194844674,2.5675744513260503,0.006887491722814686,5.125763682279562,0.0,255.0,0.09277773080959803,61.0,90.0,146.0,172.0,111.0,wet
48_17.jpg,118.03504091019124,1430.7701771937427,120.0,122.0,-0.3138354787993448,2.8324182733399264,0.0076463039724031885,5.0442430678019745,0.0,244.0,0.0928067721723262,67.0,93.0,143.0,166.0,99.0,wet
48_18.jpg,114.66090196078432,1360.819123752689,117.0,122.0,-0.39544099915623704,2.6940198807662163,0.007773625073446418,5.00875799012986,0.0,222.0,0.09433602598112668,64.0,90.0,141.0,160.0,96.0,wet
48_19.jpg,117.33785862987169,1554.389381369283,120.0,122.0,-0.2722536254555617,2.5831875540612668,0.007173818348153878,5.086069482193193,0.0,245.0,0.0933581989480295,62.0,90.0,146.0,166.0,104.0,wet
48_2.jpg,113.42727087872186,1726.6362209130014,115.0,122.0,-0.1443288013209781,2.5205342013301695,0.0067747741401326346,5.136569349949577,0.0,255.0,0.09454344807634191,56.0,85.0,142.0,167.0,111.0,wet
48_20.jpg,115.89082595013313,1282.7821036214496,117.0,122.0,-0.2410831647948786,2.9837889605470744,0.008084276547757157,4.997543139531345,0.0,254.0,0.09333485836960283,68.0,92.0,140.0,160.0,92.0,wet
48_21.jpg,115.06683321229727,1474.394078204137,118.0,122.0,-0.35334485626617024,2.639143786513519,0.007431910618364511,5.05021225968594,0.0,248.0,0.0944040970620829,61.0,90.0,142.0,163.0,102.0,wet
48_22.jpg,117.30440135560397,1611.7112864992448,120.0,122.0,-0.35338434431862176,2.5522309211073235,0.00708181970788321,5.093273147791369,0.0,247.0,0.09338482634505169,60.0,90.0,147.0,167.0,107.0,wet
48_23.jpg,114.5815119825708,1502.2612049346874,118.0,150.0,-0.442130578248932,2.511578796586822,0.0073874188649025885,5.037536514843476,0.0,219.0,0.09480395487234076,59.0,88.0,145.0,162.0,103.0,wet
48_24.jpg,113.88662890341323,1579.9906388212157,118.0,140.0,-0.4045887989098418,2.41934920441964,0.0071588384072086945,5.060200183587015,0.0,255.0,0.09538240437701334,56.0,86.0,144.0,163.0,107.0,wet
48_25.jpg,118.79204841442748,1563.6593013855115,123.0,150.0,-0.404482823663935,2.59260951590531,0.007295678760253126,5.072805067211055,0.0,243.0,0.09336093328164594,61.0,92.0,148.0,166.0,105.0,wet
48_26.jpg,117.06277414669572,1591.7269788141332,119.0,122.0,-0.25690552353842616,2.5241769254345923,0.007047921459164675,5.095989791397203,0.0,238.0,0.0931868580268361,62.0,89.0,146.0,168.0,106.0,wet
48_27.jpg,114.78532171387073,1641.5151611907393,115.0,122.0,-0.1525488665635434,2.492780148873442,0.00688509779005308,5.1159530318816095,0.0,255.0,0.09342488337921116,59.0,86.0,144.0,167.0,108.0,wet
