Image,GLCM_ASM_Mean,GLCM_Contrast_Mean,GLCM_Correlation_Mean,GLCM_SumOfSquaresVariance_Mean,GLCM_InverseDifferenceMoment_Mean,GLCM_SumAverage_Mean,GLCM_SumVariance_Mean,GLCM_SumEntropy_Mean,GLCM_Entropy_Mean,GLCM_DifferenceVariance_Mean,GLCM_DifferenceEntropy_Mean,GLCM_Information1_Mean,GLCM_Information2_Mean,GLCM_MaximalCorrelationCoefficient_Mean,GLCM_ASM_Range,GLCM_Contrast_Range,GLCM_Correlation_Range,GLCM_SumOfSquaresVariance_Range,GLCM_InverseDifferenceMoment_Range,GLCM_SumAverage_Range,GLCM_SumVariance_Range,GLCM_SumEntropy_Range,GLCM_Entropy_Range,GLCM_DifferenceVariance_Range,GLCM_DifferenceEntropy_Range,GLCM_Information1_Range,GLCM_Information2_Range,GLCM_MaximalCorrelationCoefficient_Range,Label
35_23.jpg,9.95474049146091e-05,424.92231080702425,0.9082811533877593,2314.812268328749,0.07606436137742228,257.95982721986786,8834.32676250796,8.564571105980473,13.78627772476099,0.00011275407223488089,5.314356630987509,-0.18537445314686815,0.9653521393664506,7.313535086884977,6.783942648512875e-05,462.5411082691411,0.09946761460174547,37.71629213689084,0.049841865959217656,3.0682853857325654,471.534715585105,0.034608387283867614,1.0128976118758857,8.009059551642282e-05,1.01341408582108,0.13338688119482495,0.048247046730770515,1.5546354634808575,medium
35_24.jpg,0.0001130939549203521,402.88043311743957,0.8937775079005733,1894.9508008693062,0.07647685093711785,252.0914775950227,7176.922770359777,8.442204847907414,13.650730727049732,0.00011496026290610934,5.283677395107976,-0.1750383260466655,0.9576005563042144,7.272426625298536,6.934307704343419e-05,423.36605847812814,0.1112587161201507,26.372961141612905,0.05646990734394064,3.035438581821353,423.6524886195766,0.03962133602992424,0.9355957999173707,7.931596051504156e-05,0.9509587635888357,0.12503642513947624,0.05832590130206916,1.6645171965317864,medium
35_25.jpg,0.00010391644478273198,412.59625744280225,0.903167360902056,2128.723905705579,0.07607859432359414,256.6782756673027,8102.2993653794965,8.513483493668453,13.731139228257218,0.00011367739698285398,5.298387259369638,-0.1809446522226422,0.9622438337496273,7.3047442918193735,6.488168828775717e-05,442.84187428642065,0.10351891877767183,32.91576692441595,0.05345044313935243,3.013972164435245,440.7401346150291,0.036336645367176956,0.9610416121043652,7.613952788040761e-05,0.9733397362703737,0.1272271065009668,0.05198178441690582,1.4815619713449433,medium
35_26.jpg,9.687989410882018e-05,396.5920705623725,0.9157400471793891,2351.4273603947204,0.07548376552735697,247.558364250609,9009.117371016491,8.590475562706386,13.792054230349512,0.00011456650910441,5.276630522374004,-0.19060948427723798,0.9682570882367975,7.306383485005141,6.152521861654643e-05,397.03899036062137,0.08408160372052964,33.28254543294133,0.05827548943268622,3.152139645871415,398.434252143059,0.030986969845750778,0.9206661910710245,8.424633266147666e-05,0.9074845135583791,0.12076566236898098,0.04236189991605943,1.7443283674999188,medium
35_27.jpg,9.981919783985407e-05,390.6468517237174,0.9162930542313366,2331.6133463887354,0.0770515818836873,257.66486171914244,8935.806533831208,8.591081664566229,13.77132612461369,0.00011612817338562137,5.262650314392702,-0.19296696150731718,0.9694789246226296,7.332196111697696,6.054954305190476e-05,400.52822436302756,0.08556166253662145,35.83056414932071,0.05800564148875595,3.0108883589473407,409.0697179972485,0.03050419692256945,0.9061181559734504,8.013229548508038e-05,0.9126637747049227,0.11898513816237896,0.04046008459559147,1.7343102900435943,medium
35_28.jpg,9.403153431301997e-05,465.52393683615486,0.896817338974391,2253.803713337237,0.07120874676817529,247.2360428009741,8549.690916512776,8.555663251215334,13.858895766204245,0.0001061646126454792,5.383816691459726,-0.17507836911051516,0.9591886283687382,7.374195795930574,6.151095826038317e-05,484.3184681890177,0.10687900346613055,40.41307115174823,0.05279116640720254,3.2987466399825394,486.5194213690338,0.03896624709490659,0.9847160195211266,7.310308396875188e-05,0.9806270246860427,0.12966284584261226,0.05503334697019058,1.4961509296316242,medium
35_29.jpg,8.994874425205811e-05,466.3509939012905,0.9032340747681952,2407.123945275167,0.07105529613098262,247.60690360156923,9162.144787199362,8.602419306902876,13.904073387853341,0.00010572118535015704,5.38625082167793,-0.1796075264302444,0.9624139097272492,7.427203156416831,5.607335372918306e-05,496.2002171431535,0.10250840231861003,42.74781342784081,0.056425674878288694,3.404668046498159,493.0427703677924,0.036531267431277215,0.9638642246317648,7.668627675250723e-05,0.9498667736548834,0.12608448342010964,0.053693881991365044,1.6592598175187234,medium
35_3.jpg,0.00011005523826434707,375.3758751482879,0.912912322601087,2153.2449900913516,0.07940513300502777,257.0751318560846,8237.604085217099,8.529369843237024,13.677217655576479,0.00011958485946920769,5.231476460984194,-0.1909439689780605,0.9677806980944561,7.238257290119454,7.264451522233945e-05,398.09941944987986,0.09193382967537977,35.96139120938824,0.05251247727690183,2.7689293847051886,399.7124802369799,0.03097642959284208,0.9766567541527902,8.269706849151885e-05,0.9722627535720259,0.12899655236526752,0.04386992905969456,1.636800050320443,medium
35_30.jpg,0.00010018788677216237,441.6878526710551,0.8978228776995685,2159.7768479840606,0.07324688490470213,252.7060914169512,8197.419539265178,8.534471678500761,13.806129320422757,0.00010888640220353167,5.349151224832901,-0.17646257677598387,0.9599479262399512,7.424226232991526,6.052515070934578e-05,445.82728543909116,0.10279739452915193,27.831261010405797,0.0541219054645395,3.076223389680564,443.74051086157124,0.036468579008580804,0.9029835327523834,7.537910216661647e-05,0.9225840627324002,0.11919470673836036,0.05232683661119786,1.7248197428345087,medium
35_31.jpg,9.962954422397954e-05,417.6761534696647,0.9048910469802741,2193.452750964263,0.0747673747826637,253.68063888787736,8356.134850387378,8.54328912579628,13.777549651032645,0.00011197015334412226,5.312327555696279,-0.18189638858223325,0.9632564768632774,7.330932607881229,6.340069803154027e-05,425.2259430552659,0.09646364826794085,34.874302255182556,0.057671125308882194,3.260382752259801,424.3455621276735,0.03499123699197959,0.8530816029633463,8.155223937689505e-05,0.8607740330347422,0.11251533028364002,0.04923234365263007,1.6741116431702991,medium
35_32.jpg,8.813771247910391e-05,447.6794632895708,0.9118791508934037,2537.737013996994,0.07296725277452452,252.15715428382143,9703.268592698389,8.637235682248017,13.914168476201409,0.00010754964554828857,5.363459206366182,-0.18568346333315094,0.9664718413931118,7.425567959922744,5.467359183596627e-05,454.4993309900792,0.08909630415320724,40.1213372238999,0.0523367298515175,3.4575186390644888,450.72667727187945,0.030582196215698687,0.9292092218717372,7.368797987516648e-05,0.9118744283934452,0.1210567798623862,0.04465831963647071,1.5953556032386107,medium
35_33.jpg,9.605161586253044e-05,440.1812916200691,0.9036634908285565,2282.8000925919887,0.07449042292244251,253.14615468409954,8691.019078747871,8.569949079290348,13.829306475646586,0.00010970584994035682,5.342837207528659,-0.18135632146355127,0.963248595040937,7.348302093042204,5.7876651856699735e-05,454.234328275954,0.09908591926134391,36.221502036614766,0.05417829156021156,3.0665336145021342,459.5235731387802,0.0349206511374085,0.9215666606626485,7.585954016163322e-05,0.9275242863234947,0.12124830502733347,0.04863719050068194,1.575017284920298,medium
